,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipment Days,Order Year,Ship Year,Gender
8452,2016-06-23,2016-06-28,Standard Class,Irene Maddox,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,122.12,4.0,0.0,56.1752,5.0,2016,2016,Male
8453,2015-12-25,2015-12-30,Standard Class,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,449.568,2.0,0.2,56.196,5.0,2015,2015,Male
8454,2016-06-12,2016-06-15,First Class,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,Office Supplies,Appliances,208.16,1.0,0.0,56.2032,3.0,2016,2016,Male
8455,2014-05-23,2014-05-27,Standard Class,Greg Tran,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,208.16,1.0,0.0,56.2032,4.0,2014,2014,Male
8456,2014-12-22,2014-12-26,Standard Class,Bradley Talbott,Home Office,United States,New York City,New York,10024,East,Office Supplies,Storage,216.4,4.0,0.0,56.264,4.0,2014,2014,Male
8457,2015-06-18,2015-06-20,First Class,Benjamin Venier,Corporate,United States,Smyrna,Tennessee,37167,South,Furniture,Chairs,643.136,4.0,0.2,56.2744,2.0,2015,2015,Male
8458,2017-01-22,2017-01-27,Standard Class,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,Office Supplies,Storage,1126.02,3.0,0.0,56.301,5.0,2017,2017,Male
8459,2016-11-28,2016-12-01,Second Class,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,Office Supplies,Storage,1126.02,3.0,0.0,56.301,3.0,2016,2016,Male
8460,2016-09-24,2016-09-28,Standard Class,Edward Hooks,Corporate,United States,Los Angeles,California,90049,West,Furniture,Chairs,563.24,5.0,0.2,56.324,4.0,2016,2016,Male
8461,2015-12-23,2015-12-26,First Class,Bradley Drucker,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Appliances,194.32,4.0,0.0,56.3528,3.0,2015,2015,Male
8462,2015-07-25,2015-07-27,Second Class,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,Furniture,Bookcases,704.9,5.0,0.0,56.392,2.0,2015,2015,Female
8463,2017-12-30,2018-01-05,Standard Class,Chuck Clark,Home Office,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,209.3,2.0,0.0,56.511,6.0,2017,2018,Male
8464,2014-04-05,2014-04-09,Standard Class,Roy Phan,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Binders,115.36,7.0,0.0,56.5264,4.0,2014,2014,Male
8465,2015-06-09,2015-06-15,Standard Class,Anthony Garverick,Home Office,United States,Hampton,Virginia,23666,South,Office Supplies,Binders,113.1,3.0,0.0,56.55,6.0,2015,2015,Male
8466,2017-11-21,2017-11-25,Standard Class,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,Office Supplies,Binders,150.8,5.0,0.2,56.55,4.0,2017,2017,Unknown
8467,2014-06-22,2014-06-25,First Class,Joel Eaton,Consumer,United States,Louisville,Colorado,80027,West,Technology,Accessories,196.752,6.0,0.2,56.5662,3.0,2014,2014,Male
8468,2015-07-03,2015-07-05,First Class,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,282.888,9.0,0.2,56.5776,2.0,2015,2015,Female
8469,2015-11-28,2015-12-04,Standard Class,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,647.904,6.0,0.2,56.6916,6.0,2015,2015,Male
8470,2017-10-02,2017-10-06,Standard Class,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,Furniture,Furnishings,157.74,11.0,0.0,56.7864,4.0,2017,2017,Male
8471,2014-05-24,2014-05-30,Standard Class,Resi Pölking,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,116.28,3.0,0.0,56.9772,6.0,2014,2014,Female
8472,2017-08-27,2017-08-29,Second Class,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,116.28,3.0,0.0,56.9772,2.0,2017,2017,Male
8473,2015-12-19,2015-12-21,Second Class,Suzanne McNair,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,116.28,3.0,0.0,56.9772,2.0,2015,2015,Female
8474,2016-11-03,2016-11-08,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,116.28,3.0,0.0,56.9772,5.0,2016,2016,Unknown
8475,2015-11-13,2015-11-19,Standard Class,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,Furniture,Bookcases,299.97,3.0,0.0,56.9943,6.0,2015,2015,Male
8476,2014-09-01,2014-09-05,Standard Class,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,357.0,3.0,0.0,57.12,4.0,2014,2014,Female
8477,2015-09-21,2015-09-26,Standard Class,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Envelopes,121.96,2.0,0.0,57.3212,5.0,2015,2015,Male
8478,2015-06-25,2015-06-30,Standard Class,Jill Fjeld,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,204.85,5.0,0.0,57.358,5.0,2015,2015,Female
8479,2017-10-16,2017-10-21,Standard Class,Bobby Odegard,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Binders,124.75,5.0,0.0,57.385,5.0,2017,2017,Male
8480,2014-07-11,2014-07-15,Standard Class,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,Technology,Phones,197.97,3.0,0.0,57.4113,4.0,2014,2014,Male
8481,2017-09-02,2017-09-06,Standard Class,Ann Chong,Corporate,United States,New York City,New York,10009,East,Technology,Phones,197.97,3.0,0.0,57.4113,4.0,2017,2017,Female
8482,2014-06-14,2014-06-20,Standard Class,Sharelle Roach,Home Office,United States,Detroit,Michigan,48234,Central,Furniture,Bookcases,212.94,3.0,0.0,57.4938,6.0,2014,2014,Unknown
8483,2017-03-05,2017-03-05,Same Day,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Storage,221.16,4.0,0.0,57.5016,0.0,2017,2017,Female
8484,2014-11-19,2014-11-24,Standard Class,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central,Office Supplies,Storage,221.16,4.0,0.0,57.5016,5.0,2014,2014,Male
8485,2017-12-18,2017-12-23,Second Class,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,Technology,Accessories,119.98,2.0,0.0,57.5904,5.0,2017,2017,Male
8486,2014-07-22,2014-07-27,Standard Class,Erin Mull,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,159.98,2.0,0.0,57.5928,5.0,2014,2014,Unknown
8487,2015-09-25,2015-09-30,Standard Class,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,159.98,2.0,0.0,57.5928,5.0,2015,2015,Female
8488,2014-04-28,2014-05-03,Standard Class,David Smith,Corporate,United States,Jamestown,New York,14701,East,Technology,Accessories,159.98,2.0,0.0,57.5928,5.0,2014,2014,Male
8489,2016-03-04,2016-03-08,Standard Class,Eleni McCrary,Corporate,United States,Dover,New Hampshire,3820,East,Technology,Accessories,159.98,2.0,0.0,57.5928,4.0,2016,2016,Female
8490,2014-04-03,2014-04-08,Standard Class,Katrina Edelman,Corporate,United States,Los Angeles,California,90008,West,Technology,Accessories,159.98,2.0,0.0,57.5928,5.0,2014,2014,Female
8491,2014-11-11,2014-11-13,Second Class,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,Technology,Phones,575.928,9.0,0.2,57.5928,2.0,2014,2014,Male
8492,2015-10-05,2015-10-09,Standard Class,Ivan Liston,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,288.0,4.0,0.2,57.6,4.0,2015,2015,Male
8493,2014-12-23,2014-12-28,Standard Class,Sarah Foster,Consumer,United States,Richmond,Indiana,47374,Central,Office Supplies,Appliances,207.24,11.0,0.0,58.0272,5.0,2014,2014,Male
8494,2017-07-08,2017-07-12,Standard Class,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,Technology,Accessories,141.9,5.0,0.0,58.179,4.0,2017,2017,Male
8495,2015-05-22,2015-05-26,Standard Class,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,775.728,6.0,0.2,58.1796,4.0,2015,2015,Female
8496,2015-05-25,2015-05-28,Second Class,Craig Yedwab,Corporate,United States,Columbia,Tennessee,38401,South,Technology,Phones,467.04,4.0,0.2,58.38,3.0,2015,2015,Male
8497,2017-03-27,2017-03-29,Second Class,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Tables,292.1,2.0,0.0,58.42,2.0,2017,2017,Female
8498,2016-09-10,2016-09-15,Standard Class,Steve Chapman,Corporate,United States,Fort Lauderdale,Florida,33311,South,Technology,Phones,519.68,7.0,0.2,58.464,5.0,2016,2016,Male
8499,2015-09-26,2015-10-01,Standard Class,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,Office Supplies,Envelopes,124.46,2.0,0.0,58.4962,5.0,2015,2015,Male
8500,2015-06-18,2015-06-24,Standard Class,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,450.04,2.0,0.0,58.5052,6.0,2015,2015,Male
8501,2014-10-11,2014-10-16,Standard Class,Dean percer,Home Office,United States,Seattle,Washington,98115,West,Technology,Accessories,345.0,5.0,0.0,58.65,5.0,2014,2014,Male
8502,2015-04-30,2015-05-04,Standard Class,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,Technology,Phones,209.5,10.0,0.0,58.66,4.0,2015,2015,Female
8503,2016-12-14,2016-12-19,Standard Class,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,Furniture,Furnishings,133.38,6.0,0.0,58.6872,5.0,2016,2016,Male
8504,2015-09-17,2015-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Technology,Phones,209.97,3.0,0.0,58.7916,6.0,2015,2015,Male
8505,2016-08-26,2016-09-02,Standard Class,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Phones,209.97,3.0,0.0,58.7916,7.0,2016,2016,Male
8506,2015-11-08,2015-11-13,Second Class,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,Technology,Phones,226.2,5.0,0.0,58.812,5.0,2015,2015,Male
8507,2016-01-31,2016-02-06,Standard Class,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,Office Supplies,Envelopes,125.36,8.0,0.0,58.9192,6.0,2016,2016,Male
8508,2015-07-09,2015-07-13,Standard Class,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,2038,East,Office Supplies,Binders,122.94,3.0,0.0,59.0112,4.0,2015,2015,Female
8509,2014-03-21,2014-03-25,Standard Class,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Binders,122.94,3.0,0.0,59.0112,4.0,2014,2014,Female
8510,2016-05-07,2016-05-11,Standard Class,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,442.764,4.0,0.1,59.0352,4.0,2016,2016,Female
8511,2017-05-02,2017-05-05,Second Class,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,159.56,4.0,0.0,59.0372,3.0,2017,2017,Female
8512,2016-08-05,2016-08-11,Standard Class,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810,South,Office Supplies,Art,197.05,7.0,0.0,59.115,6.0,2016,2016,Female
8513,2017-08-12,2017-08-12,Same Day,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Art,219.9,5.0,0.0,59.373,0.0,2017,2017,Female
8514,2017-09-15,2017-09-20,Standard Class,Alan Barnes,Consumer,United States,Lebanon,Tennessee,37087,South,Office Supplies,Paper,163.96,5.0,0.2,59.4355,5.0,2017,2017,Male
8515,2017-07-02,2017-07-05,First Class,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Paper,163.96,5.0,0.2,59.4355,3.0,2017,2017,Male
8516,2017-09-23,2017-09-29,Standard Class,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,594.816,2.0,0.2,59.4816,6.0,2017,2017,Male
8517,2014-12-31,2014-12-31,Same Day,James Lanier,Home Office,United States,Reno,Nevada,89502,West,Technology,Phones,475.944,7.0,0.2,59.493,0.0,2014,2014,Male
8518,2014-09-30,2014-09-30,Same Day,Dario Medina,Corporate,United States,Fairfield,Ohio,45014,East,Office Supplies,Appliances,795.408,6.0,0.2,59.6556,0.0,2014,2014,Male
8519,2017-11-27,2017-12-03,Standard Class,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,Technology,Accessories,166.16,8.0,0.0,59.8176,6.0,2017,2017,Unknown
8520,2017-03-25,2017-03-26,First Class,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,Technology,Copiers,479.984,2.0,0.2,59.998,1.0,2017,2017,Female
8521,2015-09-12,2015-09-17,Standard Class,Paul Gonzalez,Consumer,United States,New York City,New York,10035,East,Technology,Copiers,479.984,2.0,0.2,59.998,5.0,2015,2015,Male
8522,2017-03-09,2017-03-13,Standard Class,Karl Braun,Consumer,United States,Los Angeles,California,90008,West,Technology,Copiers,479.984,2.0,0.2,59.998,4.0,2017,2017,Male
8523,2014-05-20,2014-05-22,Second Class,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,Furniture,Furnishings,139.86,7.0,0.0,60.1398,2.0,2014,2014,Male
8524,2015-05-25,2015-05-27,Second Class,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212,Central,Office Supplies,Binders,127.96,2.0,0.0,60.1412,2.0,2015,2015,Male
8525,2014-11-10,2014-11-16,Standard Class,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,Technology,Phones,601.536,8.0,0.2,60.1536,6.0,2014,2014,Male
8526,2016-02-05,2016-02-05,Same Day,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,Office Supplies,Paper,122.97,3.0,0.0,60.2553,0.0,2016,2016,Male
8527,2017-06-11,2017-06-11,Same Day,Dianna Vittorini,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,122.97,3.0,0.0,60.2553,0.0,2017,2017,Female
8528,2016-08-27,2016-09-01,Second Class,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,Office Supplies,Paper,122.97,3.0,0.0,60.2553,5.0,2016,2016,Male
8529,2014-04-07,2014-04-12,Standard Class,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,122.97,3.0,0.0,60.2553,5.0,2014,2014,Male
8530,2014-03-21,2014-03-25,Standard Class,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,122.97,3.0,0.0,60.2553,4.0,2014,2014,Female
8531,2016-12-29,2017-01-02,Standard Class,Troy Blackwell,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,754.45,5.0,0.0,60.356,4.0,2016,2017,Male
8532,2015-07-06,2015-07-11,Standard Class,Paul Prost,Home Office,United States,Holyoke,Massachusetts,1040,East,Furniture,Bookcases,301.96,2.0,0.0,60.392,5.0,2015,2015,Male
8533,2015-09-06,2015-09-13,Standard Class,Chuck Clark,Home Office,United States,New York City,New York,10024,East,Furniture,Chairs,271.764,2.0,0.1,60.392,7.0,2015,2015,Male
8534,2017-03-24,2017-03-28,Standard Class,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,Furniture,Chairs,271.764,2.0,0.1,60.392,4.0,2017,2017,Male
8535,2016-09-25,2016-10-01,Standard Class,Dan Lawera,Consumer,United States,Long Beach,California,90805,West,Furniture,Chairs,483.136,4.0,0.2,60.392,6.0,2016,2016,Male
8536,2017-08-05,2017-08-09,Standard Class,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,125.88,6.0,0.0,60.4224,4.0,2017,2017,Male
8537,2017-12-05,2017-12-06,First Class,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,172.752,6.0,0.2,60.4632,1.0,2017,2017,Male
8538,2014-07-23,2014-07-27,Standard Class,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,604.752,6.0,0.2,60.4752,4.0,2014,2014,Male
8539,2017-01-30,2017-02-02,First Class,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,Technology,Phones,604.768,4.0,0.2,60.4768,3.0,2017,2017,Unknown
8540,2017-10-01,2017-10-02,First Class,Neola Schneider,Consumer,United States,San Jose,California,95123,West,Office Supplies,Appliances,241.96,2.0,0.0,60.49,1.0,2017,2017,Unknown
8541,2016-06-21,2016-06-26,Standard Class,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,186.144,6.0,0.2,60.4968,5.0,2016,2016,Male
8542,2017-12-24,2017-12-28,Standard Class,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,Chairs,232.88,4.0,0.0,60.5488,4.0,2017,2017,Female
8543,2015-09-03,2015-09-05,First Class,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,Office Supplies,Appliances,137.62,2.0,0.0,60.5528,2.0,2015,2015,Male
8544,2017-07-29,2017-08-03,Standard Class,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Appliances,137.62,2.0,0.0,60.5528,5.0,2017,2017,Male
8545,2017-10-26,2017-11-01,Standard Class,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464,South,Furniture,Tables,356.85,5.0,0.0,60.6645,6.0,2017,2017,Unknown
8546,2014-09-13,2014-09-13,Same Day,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,144.96,4.0,0.0,60.8832,0.0,2014,2014,Female
8547,2016-03-29,2016-04-02,Second Class,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,Technology,Phones,812.736,8.0,0.2,60.9552,4.0,2016,2016,Female
8548,2015-12-11,2015-12-14,First Class,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Accessories,175.23,11.0,0.0,61.3305,3.0,2015,2015,Female
8549,2016-09-01,2016-09-07,Standard Class,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,191.82,3.0,0.0,61.3824,6.0,2016,2016,Male
8550,2016-09-17,2016-09-22,Standard Class,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East,Furniture,Furnishings,191.82,3.0,0.0,61.3824,5.0,2016,2016,Male
8551,2017-09-19,2017-09-25,Standard Class,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,Furniture,Furnishings,409.216,8.0,0.2,61.3824,6.0,2017,2017,Male
8552,2015-05-31,2015-06-04,Standard Class,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Storage,323.1,2.0,0.0,61.389,4.0,2015,2015,Female
8553,2015-08-15,2015-08-19,Standard Class,Tim Taslimi,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Storage,323.1,2.0,0.0,61.389,4.0,2015,2015,Male
8554,2017-08-18,2017-08-22,Standard Class,Nicole Fjeld,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Storage,323.1,2.0,0.0,61.389,4.0,2017,2017,Female
8555,2015-12-27,2015-12-31,Standard Class,Aaron Hawkins,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,323.1,2.0,0.0,61.389,4.0,2015,2015,Male
8556,2014-09-08,2014-09-15,Standard Class,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,182.112,6.0,0.2,61.4628,7.0,2014,2014,Male
8557,2015-12-06,2015-12-11,Standard Class,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,198.272,8.0,0.2,61.96,5.0,2015,2015,Male
8558,2014-10-13,2014-10-15,First Class,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Appliances,213.92,4.0,0.0,62.0368,2.0,2014,2014,Unknown
8559,2017-09-09,2017-09-14,Standard Class,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Paper,177.536,4.0,0.2,62.1376,5.0,2017,2017,Male
8560,2014-07-04,2014-07-07,First Class,Katrina Edelman,Corporate,United States,Aurora,Colorado,80013,West,Office Supplies,Paper,177.536,4.0,0.2,62.1376,3.0,2014,2014,Female
8561,2015-07-24,2015-07-28,Standard Class,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,135.09,9.0,0.0,62.1414,4.0,2015,2015,Female
